지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%),평균지면온도(°C)
266,광양시,Jul-23,25.7,29.1,23.1,34.7,20.5,999,1009,29.4,90,47,743.3,154.6,1.2,5.9,7.5,94,21.27,28.1
266,광양시,Aug-23,27.8,32,24.5,36.1,21.7,995.7,1005.6,29.7,81,42,371.2,157.6,1.6,7.2,5.5,203.3,48.73,32.2
266,광양시,Sep-23,24.3,28.5,21.1,32.2,16.1,1002.6,1012.7,23.9,79,40,181.5,45,1.4,5.8,6.1,156.9,42.1,27.7
266,광양시,Oct-23,17.2,23.4,12.4,27.2,7.1,1008.4,1018.8,12,63,23,3.3,1.5,1.4,6.8,4,211.2,60.17,20.8
266,광양시,Nov-23,10.3,16.3,5.5,27.3,-2.5,1010.9,1021.6,8.9,65,17,71.6,31,2,7.3,3.7,176.8,56.83,10.9
266,광양시,Dec-23,5.2,10.5,1.1,20.4,-8.5,1013.5,1024.5,6.5,67,20,59.5,33.9,1.9,9,4.4,163.5,53.48,5
268,진도군,Jan-21,2.7,7.4,-2.2,16.3,-13.7,1023.1,1024.3,6,77,29,43.9,17.1,2.7,9.3,6.1,131.1,41.66,4.2
268,진도군,Feb-21,5.6,10.6,0.5,21.4,-4.4,1020.5,1021.7,6.6,71,18,44.1,21.6,3.1,10,5.6,152.5,49.72,6.6
268,진도군,Mar-21,9.6,14.7,4.8,21.8,-1.1,1018.4,1019.6,9.2,77,14,142.3,45.9,2.6,9.2,5.5,207,55.71,12.1
268,진도군,Apr-21,13.7,18.7,8.4,24.5,2,1017.1,1018.3,10.2,67,18,75.5,53,2.6,8.8,5.2,226.7,57.83,17.4
268,진도군,May-21,17.4,22.4,11.9,27.7,4.9,1008.5,1009.7,14.8,75,23,144.7,48.9,2.3,7.6,5.5,216.7,50.02,21.5
268,진도군,Jun-21,,,,30.3,12.9,1006.3,1007.7,19.9,81,35,147.8,103.2,2,8,6.3,220.8,50.99,
268,진도군,Jul-21,26.2,29.8,22.8,33.3,18.3,1006.4,1007.5,27.9,83,52,551.9,266.3,2,8.6,6.7,169.3,38.45,28.7
268,진도군,Aug-21,25.7,29.6,22.4,33.2,18.8,1006.5,1007.6,28,86,52,188.2,45.3,1.6,9.3,6.5,165.7,39.83,28
268,진도군,Sep-21,22.7,26.5,19.3,29.3,14.4,1010.8,1011.9,22.7,83,47,124.7,40.3,1.9,7.5,6.9,116.2,31.26,23.9
268,진도군,Oct-21,16.9,21.9,12.1,28.8,4.1,1019,1020.2,15.6,77,24,9.9,3.4,2.1,10.5,4.7,183.8,52.38,17.6
268,진도군,Nov-21,10.1,15.9,4.9,21.3,-1.9,1018.6,1019.8,9.4,77,27,65.8,31.1,2.1,8.8,4.8,161,51.62,10.1
268,진도군,Dec-21,4.4,9.5,-0.5,15,-8.6,1023.5,1024.8,6.2,73,19,10.3,6.2,2.7,10.1,5.7,115.1,37.43,4.4
268,진도군,Jan-22,1.9,5.8,-1.5,11.4,-7.1,1023.1,1024.3,4.9,70,24,3.7,2.4,3,9.2,5.8,158.3,52.06,2.7
268,진도군,Feb-22,2,6.4,-2.5,12.8,-6.2,1024.4,1025.6,4.5,65,22,1.8,0.8,3.3,8.2,5.6,140.6,51.13,3.9
268,진도군,Mar-22,8.4,13.6,3.3,20.9,-3.4,1016.2,1017.4,8.3,73,24,119.3,53.8,2.7,9.9,5.9,170.9,46.05,10.1
268,진도군,Apr-22,13.4,19.1,8.1,24.4,-0.8,1015.6,1016.7,11.1,72,16,114.6,80.2,2.2,7.8,4.9,235,60.03,17.6
268,진도군,May-22,16.8,22.9,11.1,27.5,3.7,1011.6,1012.7,13.2,71,21,0.3,0.2,2.1,7.5,4.2,284,65.56,23.2
268,진도군,Jun-22,22,25.7,19,30.4,13.7,1005.9,1007,22.2,84,28,83.7,58.1,2.6,7.4,6.6,147,33.95,26.4
268,진도군,Jul-22,26.1,29.8,22.7,32.9,19.3,1004.3,1005.4,28,84,49,177.3,99.3,2,8.7,6.2,193.4,43.91,29.7
268,진도군,Aug-22,26.3,29.7,23.4,32.4,16.9,1005.7,1006.8,29.1,85,43,84.7,23.7,2.3,6.8,6.7,130.3,31.31,28.4
268,진도군,Sep-22,21.9,26.2,18.2,31.4,11.1,1009.8,1010.9,21.5,82,35,229.4,183.1,2.2,13.2,6.8,151.7,40.78,24.5
268,진도군,Oct-22,15.3,20.4,10.6,28.5,2.6,1019.4,1020.6,12.7,72,24,27.2,20.4,2.7,10.1,4.4,224.2,63.8,17.2
268,진도군,Nov-22,11.2,17.4,5.4,22.6,-0.6,1018.8,1020,10.1,76,12,39.6,14,2.4,12.3,4.5,174.5,55.95,11.5
268,진도군,Dec-22,2.3,6.8,-2,11.8,-4.9,1022.7,1024,5.2,72,35,21.5,5.5,2.8,9,6.1,128.6,41.82,2.9
268,진도군,Jan-23,2.2,7.2,-2.8,17.3,-11.5,1022.6,1023.8,5.5,73,37,64.1,54.9,2.9,9.4,5.1,149,47.36,2.5
268,진도군,Feb-23,3.5,8.3,-0.9,14.4,-6.6,1023.3,1024.5,5.7,72,17,33.3,13.8,2.8,8.8,5.1,150.2,49,4.1
268,진도군,Mar-23,9,15.3,3.2,22,-3.2,1018.4,1019.6,7.8,68,18,27.2,15.9,2.5,9.1,4.4,218.3,58.83,10.9
268,진도군,Apr-23,12.8,17.9,7,24.3,0.8,1013.1,1014.3,10.9,74,12,140,102.2,2.4,8.9,4.9,190.3,48.62,14.9
268,진도군,May-23,17.4,22.1,13.1,26.1,5.3,1010.8,1011.9,16,81,18,185.1,94.1,2.3,9,6.1,177.3,40.96,20.3
268,진도군,Jun-23,21.6,25.8,18,29.9,13.2,1005.4,1006.5,21.2,83,38,133.5,47.9,2.2,7.1,6.3,187.2,43.23,25.8
268,진도군,Jul-23,25.7,28.7,23.1,32.3,19.9,1005.6,1006.7,29.3,89,59,507.7,108.5,2.4,10.1,7.6,99.3,22.53,27.4
268,진도군,Aug-23,26.7,31.5,22.8,34.7,19.9,1002.8,1003.9,28.6,83,50,165.3,92.9,1.8,8.4,5,246.4,59.16,31.1
268,진도군,Sep-23,23.5,28,19.6,31.5,15.3,1012.3,1013.4,23.8,83,39,126.3,41.9,1.6,8,5.8,184.9,49.69,25.6
268,진도군,Oct-23,16.3,21.8,11.3,24.7,7.1,1019.3,1020.5,13.7,76,29,5.7,3.1,2,10.4,4.2,208.1,59.19,17.6
268,진도군,Nov-23,10.7,15.1,6,25.1,-2.7,1022.2,1023.4,10.2,73,17,80.4,25,3,11.8,5.6,121.1,38.81,10.5
268,진도군,Dec-23,5.6,9.9,1.3,20.3,-7.7,1024.7,1025.9,7.7,79,26,72.2,23.5,2.5,8.4,6.9,85.9,27.93,5.8
271,봉화,Jan-21,-4.5,1.9,-10.6,10.2,-19.2,983.4,1024.6,3.1,63,17,12.3,5.7,1.5,8,4,179.6,58.12,-2.5
271,봉화,Feb-21,0.3,7.2,-6.1,19.5,-13.1,980.6,1020.9,3.8,59,13,11.6,8.1,1.6,7.2,3.5,190,62.6,1.2
271,봉화,Mar-21,5.9,12.2,-0.3,19.8,-4.9,980.5,1020,6,67,15,97.6,59.4,1.4,7.4,5.5,182.8,52.47,7.9
271,봉화,Apr-21,9.7,16.5,2.8,25.1,-2.9,980.1,1018.9,6.9,61,18,92.3,40.1,1.6,6.6,5.2,206.5,52.33,13.6
271,봉화,May-21,13,19.1,7.1,26.1,0.4,971.5,1009.5,11.2,76,23,191.6,93.7,1.3,7.8,5.9,182.7,41.63,17.1
271,봉화,Jun-21,18.1,23.5,13.4,27.4,6.9,971.4,1008.6,16.3,81,29,70.7,24.3,1.1,5.4,6.9,166.4,37.83,24.2
271,봉화,Jul-21,22.2,27.7,17.7,31.2,14.3,972.5,1009.2,21.7,83,38,176.9,44,1.1,4.8,6.5,205.4,45.94,29.7
271,봉화,Aug-21,20.7,25.3,17.3,30.9,14,972.5,1009.3,20.9,87,44,228.2,50.4,1,4.8,7.8,104.7,24.92,25.5
271,봉화,Sep-21,17.3,22.2,12.7,26.1,9.2,977.3,1014.8,16.3,84,47,159.6,77.1,1.2,4.9,7,129.9,34.85,21.4
271,봉화,Oct-21,11.3,18.1,6.4,25.5,-2.1,983.2,1021.9,11.6,84,30,41.6,15.5,1,9.6,5.3,145.6,41.74,14.1
271,봉화,Nov-21,5.6,12.9,0.2,18.5,-5.6,979.4,1018.9,6.7,74,20,43.9,21.8,1.3,7.2,4.1,169.3,55.2,5.7
271,봉화,Dec-21,0.2,6.6,-5.3,12.8,-12.9,982.9,1023.4,4.2,65,19,2.8,1.7,1.6,7.6,3.3,201.7,67.21,0
271,봉화,Jan-22,-2.5,4.4,-9,9.8,-14.3,982.7,1023.5,3,60,15,1,0.6,1.2,6.5,3.2,208.3,67.43,-2.2
271,봉화,Feb-22,-2,4.8,-8.6,11.9,-13.5,983.2,1023.9,2.7,52,13,2.5,1.5,1.7,7.4,3,207,68.2,-1
271,봉화,Mar-22,5.8,12.4,-0.5,17.9,-7.4,977.4,1016.7,6.2,67,11,98.3,42.9,1.3,6,5.1,180.6,48.68,6
271,봉화,Apr-22,11.8,19.6,4,27.3,-2.3,977.1,1015.5,7.9,61,12,32,19,1.6,5.8,4.2,242.1,61.38,15.4
271,봉화,May-22,16,23.7,7.8,29.9,1.3,973,1010.5,10.2,60,16,5.7,3,1.5,6.7,4,281,64.07,22.9
271,봉화,Jun-22,20.6,26.2,15.1,33.4,7.6,969.6,1006.3,18,75,17,138.5,58.4,1.4,6,6.4,164.5,37.39,25.7
271,봉화,Jul-22,23.9,28.7,20.1,32.7,17.6,968.5,1004.8,24.4,84,40,157.5,59.2,1,4.6,6.9,144.8,32.39,28.1
271,봉화,Aug-22,22.7,26.9,19.4,31.6,10.3,969.6,1006.1,24.1,88,31,370.4,103.3,0.9,4.7,7.6,105.1,25.01,25.8
271,봉화,Sep-22,18.4,24.5,13.1,29.7,6.7,975.3,1012.6,16.6,79,29,34.3,16.5,1.2,12.1,6.6,148.5,39.82,21.4
271,봉화,Oct-22,11.3,18.2,5.7,26.3,-1.2,982.1,1020.7,10.8,81,18,83.2,64.4,1.1,7,5.8,146.2,41.89,12.4
271,봉화,Nov-22,6.8,15.2,0.6,20.1,-6.1,981,1020.3,7.6,77,10,78.7,27.9,1,6.8,3.9,178.2,58.06,6.5
271,봉화,Dec-22,-3.6,2.5,-9,9.9,-16,981.9,1022.9,3.2,66,18,12.2,5.8,1.3,7.2,3.8,183.4,61.11,-0.6
271,봉화,Jan-23,-2.4,4,-8.1,13.3,-15.5,982,1022.8,3.6,67,18,24.2,16.2,1.3,7.7,3.4,199.5,64.6,-2.6
271,봉화,Feb-23,1.2,8.1,-4.5,14,-9.6,983.7,1024,4.1,64,11,6.7,5.8,1.2,6.6,4.2,170.3,56.13,0.7
271,봉화,Mar-23,7.4,15.9,-0.2,22.4,-4.1,980.2,1019.3,5.7,58,12,31.1,25.2,1.3,6.6,3.8,234.1,63.17,8.3
271,봉화,Apr-23,10.9,17.7,3.7,24.2,-1.4,976.8,1015.3,8,64,8,59.9,29.6,1.5,7,4.7,188.9,47.9,13.3
271,봉화,May-23,15.8,22.6,8.8,29.4,0.9,976,1013.7,12,70,16,145,58.6,1.3,6.2,5.7,218.9,49.94,19.2
271,봉화,Jun-23,20.4,26.7,15,31.9,9.5,970.4,1007.2,17.9,77,23,301.6,117.5,1.2,6.9,5.9,211.3,48.03,25.3
271,봉화,Jul-23,23.5,28.2,20.2,32.2,17.8,971.8,1008.2,24.9,87,44,551.9,170.1,0.9,8,7,141.5,31.64,26.8
271,봉화,Aug-23,24.4,29.4,20.6,33.1,17.9,969.9,1006.2,25,84,43,361.6,94.4,1,8.3,6.9,174.6,41.52,28.2
271,봉화,Sep-23,20.3,25.3,16.6,28.6,11.9,976.6,1013.7,19.8,84,39,187.3,84.3,0.9,5.8,6.4,149.5,40.05,24.3
271,봉화,Oct-23,11.4,19.1,5.8,22,-0.1,980.8,1019.4,10.8,82,26,24.3,9.1,1,6.2,4,164.6,47.15,12.9
271,봉화,Nov-23,5.6,12,0,23.5,-7.3,981.7,1021.2,6.8,69,17,34.5,20.2,1.4,6.3,3.4,183.9,59.92,5.2
271,봉화,Dec-23,0.2,6.2,-5.1,16,-13.6,984.2,1024.7,4.7,70,21,100.6,40,1.3,7,3.6,168.4,56.11,-0.1
272,영주,Jan-21,-3,2.7,-8.5,11.7,-17,997.8,1024.7,3.3,59,18,11.4,5,3.3,11.9,4.2,180.7,58.46,-1.8
272,영주,Feb-21,1.9,8.2,-4.1,21.6,-10.8,994.8,1021.1,4,55,14,8.2,7.1,3.7,11.9,3.9,204.8,67.39,3.1
272,영주,Mar-21,8,14.1,1.9,21.7,-3.1,994.3,1020,6.6,65,15,144.2,77,2.4,9.8,5.6,200,53.86,10.4
272,영주,Apr-21,12.3,18.7,5.5,27.3,-0.5,993.7,1018.9,7.6,57,15,118.8,51.8,2.6,10.4,5,214.2,54.27,17
272,영주,May-21,15.5,21.2,9.9,28.4,3.2,984.9,1009.5,12.6,73,20,153.3,64.9,2.3,10.5,6,197.8,45.09,19.8
272,영주,Jun-21,20.9,26.4,16,30.5,9.4,984.4,1008.5,18.9,79,30,74.2,25.6,1.4,7.2,6.6,192.1,43.67,26.9
272,영주,Jul-21,25,30.7,20.5,34.1,18,985.4,1009.1,25.5,83,37,272.6,67.2,1.3,6.1,6.6,209.5,46.91,32.6
272,영주,Aug-21,23.2,28.2,19.6,34.4,15.8,985.5,1009.4,24.1,86,43,270.3,59.1,1.1,6,7.8,109.6,26.1,28.2
272,영주,Sep-21,19.4,24.8,14.8,28.8,11.5,990.4,1014.8,18.9,86,47,199.9,111,1.3,6.3,6.6,139,37.3,23.6
272,영주,Oct-21,13.3,20,8,27.6,-1.6,996.7,1021.8,13.1,82,19,43.5,15.6,1.5,9.6,5.1,180.7,51.84,16.9
272,영주,Nov-21,6.6,12.9,1.2,19.9,-6.2,993,1018.8,6.9,71,20,47.7,22.8,2.7,12,4.6,180.8,58.93,8
272,영주,Dec-21,0.4,6,-5.2,13.3,-14.7,997,1023.5,4.2,62,21,2.4,1.1,3.7,12.3,3.4,197.2,65.6,1.2
272,영주,Jan-22,-2.1,3.5,-8.4,10,-14.4,996.8,1023.5,2.9,55,15,1.1,1.1,3.4,10.7,3.2,209.7,67.86,-0.9
272,영주,Feb-22,-1.3,4.3,-6.6,12.9,-13.5,997.3,1024,2.7,49,16,2.7,2.4,4.3,11.1,3.8,222.6,73.3,1.2
272,영주,Mar-22,6.7,12.8,0.3,18.4,-6.7,991.4,1017.1,6.3,63,11,124.3,39.2,2.6,12.9,5.1,180.7,48.71,8.8
272,영주,Apr-22,13.4,20.7,5.6,28.6,-1.2,991.6,1016.6,8.2,56,13,51.3,24.6,2.5,10.5,4.3,246.3,62.48,17.8
272,영주,May-22,17.7,24.8,10.4,31.4,1.7,987.3,1011.7,10.5,54,17,3.8,1.6,2.7,10.4,4.1,297.9,67.94,24.9
272,영주,Jun-22,21.7,27.4,16.4,34.7,9.1,983.5,1007.5,19.2,75,16,134.7,39,1.8,8.2,6.1,183.6,41.74,27.8
272,영주,Jul-22,25.1,29.8,21.5,34.1,18.5,982.3,1005.9,26,84,35,201.7,80,1.5,7.7,7,161.3,36.1,30.4
272,영주,Aug-22,23.8,28,20.4,33.6,11.8,983.4,1007.2,25.7,88,38,362.3,93.8,1.3,6.7,7.4,119.3,28.39,27.6
272,영주,Sep-22,19.2,25.8,14.3,30.8,8.3,989.4,1013.8,17.9,81,27,76.1,42.3,1.6,12.8,6.5,162.7,43.62,24.4
272,영주,Oct-22,12.4,19,6.2,26.8,-1.3,996.5,1021.8,11.3,78,19,58.3,37.5,1.9,9.6,5.5,182.5,52.26,15.3
272,영주,Nov-22,7.8,15.1,1.3,20,-6,995.7,1021.4,7.5,71,7,55.8,25,2.2,9.8,4,188.8,61.52,8.5
272,영주,Dec-22,-3,1.7,-8,9.9,-16.3,997.3,1024.2,3.1,62,18,11.7,6.4,3.7,13.8,4.4,175.6,58.44,-1.6
272,영주,Jan-23,-2.1,3.2,-7.3,12.1,-17.7,997.4,1024.2,3.5,62,15,30,22.3,3.2,12.7,3.7,196.3,63.57,-1.5
272,영주,Feb-23,1.7,7.9,-4.2,14.3,-9.3,998.8,1025.2,4,59,13,9,7.8,2.7,10.8,4,184.2,60.73,2.7
272,영주,Mar-23,8.7,16.5,0.7,23.9,-4.8,994.3,1019.9,5.6,51,11,31.8,26,2.4,11.4,3.6,242,65.3,11
272,영주,Apr-23,11.9,18.6,4.8,25.3,-0.1,989.9,1015,8.2,62,14,93.5,66.8,2.6,11.3,5,190.2,48.26,15.4
272,영주,May-23,17.1,23.7,10.2,31.8,2,988.7,1013.3,12.7,68,19,160.2,63.2,1.7,8.6,5.7,219.3,50.02,22.4
272,영주,Jun-23,21.6,27.1,16.6,32.2,12.6,982.9,1006.9,19.3,77,28,483.2,122,1.8,7.7,6.1,216.7,49.28,26.6
272,영주,Jul-23,24.5,29,21,33.6,17.9,984.1,1007.9,27.3,90,49,616.7,161.6,1.2,8.8,7.1,137.2,30.71,28.6
272,영주,Aug-23,25.3,30.5,21.6,34.8,18.1,982.1,1005.8,27.4,87,42,318.2,108.8,1.3,7.3,6.8,165.9,39.48,30.3
272,영주,Sep-23,21.2,26.3,17.1,30.9,11.6,989.1,1013.3,21.3,86,40,270.9,102,1.3,6,6.2,157.8,42.27,25.6
272,영주,Oct-23,12.5,19.8,6.2,22.6,1.2,993.8,1018.9,11,78,18,30.2,10.5,1.8,8.6,4.5,216.1,61.85,15.8
272,영주,Nov-23,6,11.9,0.5,24.1,-6.3,995.2,1021.1,6.8,66,20,67.9,38,3.1,11,3.7,188.6,61.41,6.8
272,영주,Dec-23,0.2,5.4,-4.8,16.4,-14.2,998,1024.5,4.9,71,20,104.5,38.4,2.9,12.3,4.2,157.4,52.38,0.7
273,문경,Jan-21,-2.2,3.4,-7.4,11.9,-16.7,1002.2,1024.2,3.4,58,17,13.4,2.9,2.3,9.8,3.9,170.2,54.94,-0.9
273,문경,Feb-21,2.7,8.9,-3.3,22.4,-10.5,999.1,1020.6,4.1,52,15,10.7,8.6,2.6,8.8,3.4,205.9,67.69,3
273,문경,Mar-21,8.5,14.4,2.5,22.3,-3.4,998.2,1019.3,6.7,64,13,107.1,48,1.9,8.4,4.9,191.5,51.58,9.3
273,문경,Apr-21,12.9,19.1,6.5,28,0.1,997.4,1018,7.7,54,15,90.8,43.2,2.1,8.2,5.2,221.2,56.09,15.8
273,문경,May-21,15.9,21.6,10.2,28.8,2.9,988.6,1008.8,12.7,71,19,178.4,74.1,1.7,7.8,5.6,196.5,44.85,18.9
273,문경,Jun-21,21.3,26.8,16.6,30.7,9.5,987.8,1007.6,19.5,79,35,86.5,25.2,1.2,5.6,6.3,184.1,41.92,24.9
273,문경,Jul-21,25.3,30.7,21.2,33.9,18.4,988.7,1008.2,26.8,85,45,332.7,74.3,1.1,9,6.5,207.9,46.59,29.9
273,문경,Aug-21,23.6,28.4,20.3,34.7,17.2,988.8,1008.5,25.4,88,50,272.8,49.3,0.9,6.2,7.7,107,25.51,26.9
273,문경,Sep-21,19.9,25.1,16,29,13,993.8,1013.8,19.9,87,48,199.2,69,1.2,5.4,6.7,139.7,37.49,23
273,문경,Oct-21,14,20.3,9.1,28.4,-0.9,1000.4,1021,13.5,81,26,36.7,12.3,1.2,6.4,4.8,177.9,50.99,16.9
273,문경,Nov-21,7.5,13.5,2.4,20.4,-4.8,998.1,1019.2,7.3,69,22,36.5,19.3,1.9,9.5,4.2,174.7,56.85,8.2
273,문경,Dec-21,1.1,6.5,-4.1,13.6,-14.3,1002.4,1024.1,4.3,60,18,2.5,1,2.4,9,3.2,111.9,37.11,1.2
273,문경,Jan-22,-1.2,4.2,-6.5,11.8,-11.6,1002.1,1024,2.9,51,14,3,1.4,2.1,7.8,3.1,197.7,63.84,-1
273,문경,Feb-22,-0.6,4.8,-5.8,13.5,-12.4,1002.8,1024.7,2.8,48,17,1.9,1.6,2.8,10,3.9,221.8,72.94,0.7
273,문경,Mar-22,7.4,13.5,1.3,19.9,-4.7,995.9,1016.9,6.5,62,14,133.6,43.3,2,9.5,5.1,184.6,49.76,8
273,문경,Apr-22,14.2,21.3,6.8,29.5,0,995.7,1016.2,8.4,54,13,68.3,30.1,1.9,6.4,4.3,247.6,62.81,16
273,문경,May-22,18.4,25.2,11,31.4,3.4,991.4,1011.5,10.8,53,19,5,2.3,1.8,7.1,3.8,300.8,68.69,24.9
273,문경,Jun-22,22.1,27.9,17,34.7,9.7,987.4,1007,20.1,77,16,95.9,18,1.3,6.6,5.9,190.3,43.33,26.5
273,문경,Jul-22,25.6,30.3,21.9,34.5,19.5,986,1005.4,26.8,83,35,216.5,52.1,1.2,6.5,6.6,149.3,33.46,28.4
273,문경,Aug-22,24.5,28.7,21.2,34,12.8,987.3,1006.9,26.7,87,31,338.6,115.2,1,4.9,7.3,122.2,29.12,26.7
273,문경,Sep-22,19.9,25.9,15.3,31.8,8.9,993.2,1013.1,18.7,81,35,78.1,40.1,1.4,10.2,6.6,156.9,42.08,22.2
273,문경,Oct-22,13,19.5,7.7,28.5,0.4,1000.6,1021.3,11.5,76,22,59,38.2,1.5,8,5.2,199,56.97,14.9
273,문경,Nov-22,8.5,15.5,2.4,20.1,-5.9,999.9,1021,7.7,68,15,31.6,12.4,1.6,8.1,3.9,188.9,61.43,8.6
273,문경,Dec-22,-2.2,2.6,-6.9,10.6,-13.3,1002.1,1024.1,3.1,58,14,10.3,5.4,2.3,8.4,4.3,159.5,52.88,-0.6
273,문경,Jan-23,-1.4,4.1,-6.6,11.8,-17.3,1002,1023.9,3.5,60,16,30.9,19.2,2.2,8.9,3.4,188.6,60.94,-0.8
273,문경,Feb-23,2.4,8.2,-3.1,15.6,-8.2,1003.2,1024.8,3.9,55,10,7,6.2,2,8,3.8,182.6,60.14,2.4
273,문경,Mar-23,9.8,17.3,2.1,24.5,-2.9,998.5,1019.4,5.7,48,8,31.7,21.1,2,8.6,3.6,239.9,64.7,10.4
273,문경,Apr-23,12.6,19.3,5.8,26.2,0.5,993.9,1014.5,8.6,61,11,63.4,35,1.9,8.1,4.9,198,50.27,15.4
273,문경,May-23,17.8,24.1,11.3,31.9,3.1,992.6,1012.7,13.2,67,19,173.7,74.3,1.5,7.1,5.6,215.4,49.2,22
273,문경,Jun-23,22.4,28,17.4,32.7,13,986.7,1006.4,19.7,75,27,231,105,1.4,5.9,5.8,219.9,50.07,27.8
273,문경,Jul-23,25.1,29.7,21.8,34.1,16.9,987.9,1007.4,28.1,90,44,728.1,189.8,1,6.2,6.9,137.7,30.85,27.3
273,문경,Aug-23,26,30.9,22.3,35.2,19.1,985.7,1005.1,28.2,85,49,264.1,95.3,1.1,10.5,6.5,174.9,41.66,28.7
273,문경,Sep-23,21.7,26.6,18,30.9,12.7,992.9,1012.7,22.3,87,45,259.5,101.6,0.9,5.6,6.3,162.3,43.51,24.4
273,문경,Oct-23,13.7,20.7,7.8,23.3,2.6,997.8,1018.3,11.4,75,19,8.3,6,1.4,6.6,4.2,219.6,62.83,15.1
273,문경,Nov-23,6.9,12.7,1.4,27.1,-6.3,999.6,1020.8,6.9,63,13,36.4,13.4,2.1,9.2,3.3,181.2,58.89,7
273,문경,Dec-23,1.2,5.9,-3.3,16.4,-12.7,1002.4,1024.1,5.1,69,21,108.6,37.4,1.8,9.2,4.1,135.6,44.95,1.8
276,청송군,Jan-21,-3.1,4,-9.6,13.7,-17.7,998,1024.6,3.1,57,11,8.6,5.4,2.4,9.6,3.6,190.1,61.26,-2.9
276,청송군,Feb-21,1.4,9.3,-5.7,22.7,-12.2,995,1021.1,3.5,50,8,13,9.9,2.6,10.4,3.2,205.9,67.66,2
276,청송군,Mar-21,6.9,14.3,-0.2,22.7,-4.8,994.8,1020.2,5.9,62,3,96.5,54.7,2,8.3,5.1,191.7,51.62,8.5
276,청송군,Apr-21,11.1,19.1,3.4,28.3,-2.9,994.2,1019.2,6.7,55,4,74.2,25,2.2,8.6,5.1,228.7,58.03,14.2
276,청송군,May-21,15.1,22.3,8.4,29.5,1.2,985.3,1009.7,11.6,70,8,125.4,30.7,1.9,8.6,6.1,186.6,42.65,17.6
276,청송군,Jun-21,20.5,26.9,15,31.4,7.7,985,1008.8,16.7,72,20,70.1,21.8,1.6,6.7,6.5,175,39.93,24.1
276,청송군,Jul-21,24.8,31.1,20.1,36.4,15,985.9,1009.4,21.7,72,26,155.6,29.9,1.5,6.6,6.3,197,44.21,31.5
276,청송군,Aug-21,23.8,28.9,20.2,35.3,17.4,985.9,1009.4,25,86,43,195.4,45,1.3,5.3,7.4,108.9,25.98,27.5
276,청송군,Sep-21,19.7,25.1,15.7,30,12.7,990.9,1014.9,18.7,83,39,142.7,41.7,1.4,7.1,6.9,106.9,28.7,23.2
276,청송군,Oct-21,13.1,21.1,8.2,30.8,-1.3,997.3,1022.2,11.8,77,19,59.9,28.6,1.2,6.5,5.7,148.1,42.4,16.8
276,청송군,Nov-21,5.5,14.1,-0.4,19.8,-6.7,994,1019.5,6.3,71,17,39,19.9,1.9,8.5,3.8,173.1,56.24,6.8
276,청송군,Dec-21,-0.3,7.2,-6.4,13.6,-14.8,997.7,1024,3.8,61,12,7.3,6.6,2.4,11.1,2.8,197.9,65.57,0.4
276,청송군,Jan-22,-3.2,4.8,-10.5,10.7,-16.4,997.5,1024,2.6,53,12,,,1.9,8.2,3,210.9,67.99,-2.1
276,청송군,Feb-22,-2.2,5.5,-9.2,13,-16.4,998,1024.5,2.4,46,13,1.6,1.6,2.8,8.5,2.8,228,74.95,-0.6
276,청송군,Mar-22,5.9,13.8,-1.5,20.9,-9.3,991.8,1017.3,5.8,62,9,51.2,17.2,2,10,5.1,192.9,51.98,7.7
276,청송군,Apr-22,12.2,20.8,3.6,29.6,-3.8,991.8,1016.7,7.8,58,8,30.7,14.1,2,7.5,4.3,251.3,63.81,15.7
276,청송군,May-22,16.9,26.1,7.8,32.7,2.5,987.5,1011.8,9.4,53,12,6.4,3.8,2,7.2,4.3,298.4,68.21,22.8
276,청송군,Jun-22,21.9,28.5,15.7,36.6,8.9,983.8,1007.5,17,66,11,80.2,26.1,1.9,6.8,5.9,195,44.48,26.1
276,청송군,Jul-22,25.4,31.3,20.8,35.8,18.1,982.5,1005.9,23,73,23,86.5,22.1,1.6,5.8,6.8,152,34.11,29.2
276,청송군,Aug-22,24.3,29.8,20.1,36.4,11.7,983.7,1007.2,23.1,77,23,229.4,44,1.3,5.7,7.2,122.7,29.26,27.6
276,청송군,Sep-22,19.1,25.8,13.8,32.8,7.3,989.5,1013.6,16.9,78,27,48.7,33,1.5,8.6,6.7,141,37.82,22.4
276,청송군,Oct-22,11.6,20,5.5,29.3,-2.9,996.7,1021.7,11.4,82,25,32.6,21.6,1.4,8.9,5.9,161.5,46.22,14.8
276,청송군,Nov-22,6.8,16.7,-0.5,24.2,-7,995.9,1021.3,7,70,8,66.3,27,1.3,7.1,4.3,178.2,57.89,7.7
276,청송군,Dec-22,-3.7,3,-9.5,10,-17.4,997.4,1024,2.8,59,15,4.9,4.2,2.2,8.6,3.6,184.2,61.01,-3
276,청송군,Jan-23,-3.2,4.6,-10,16.3,-19.5,997.5,1024,2.9,58,10,18.2,12,1.8,8.4,3.5,194.4,62.73,-2.9
